timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727818305647,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,1,1,null,0,0,0
1727818305649,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,1,1,null,0,0,0
1727818306638,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,2,2,null,0,0,0
1727818306639,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,2,2,null,0,0,0
1727818307638,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,3,3,null,0,0,0
1727818307639,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,3,3,null,0,0,0
1727818306642,1228,Corporate,200,OK,Thread Group 1-2,text,true,,304026,270,3,3,https://www.simplilearn.com/corporate-training,192,0,140
1727818306642,199,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,3,3,http://www.simplilearn.com/corporate-training,192,0,140
1727818306844,1026,Corporate-1,200,OK,Thread Group 1-2,text,true,,303439,135,3,3,https://www.simplilearn.com/corporate-training,477,0,410
1727818307872,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,3,3,null,0,0,0
1727818307874,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,3,3,null,0,0,0
1727818308639,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,4,4,null,0,0,0
1727818308640,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,4,4,null,0,0,0
1727818307641,1065,Corporate,200,OK,Thread Group 1-3,text,true,,304026,270,4,4,https://www.simplilearn.com/corporate-training,228,0,135
1727818307641,228,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,228,0,135
1727818307872,834,Corporate-1,200,OK,Thread Group 1-3,text,true,,303439,135,4,4,https://www.simplilearn.com/corporate-training,220,0,86
1727818308707,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,4,4,null,0,0,0
1727818308708,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,4,4,null,0,0,0
1727818307876,903,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,15,0,0
1727818307876,15,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,15,0,0
1727818307892,887,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,58,0,0
1727818308780,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,4,4,null,0,0,0
1727818308781,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,4,4,null,0,0,0
1727818308708,628,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,57,0,0
1727818308708,57,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,57,0,0
1727818308765,571,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,44,0,0
1727818309337,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,4,4,null,0,0,0
1727818309337,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,4,4,null,0,0,0
1727818309637,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,5,5,null,0,0,0
1727818309638,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,5,5,null,0,0,0
1727818308782,953,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,5,5,https://www.simplilearn.com/corporate-training,53,0,0
1727818308782,53,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,5,5,http://www.simplilearn.com/corporate-training,53,0,0
1727818308835,900,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,5,5,https://www.simplilearn.com/corporate-training,92,0,0
1727818309737,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,5,5,null,0,0,0
1727818309738,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,5,5,null,0,0,0
1727818308644,1174,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,5,5,https://www.simplilearn.com/corporate-training,134,0,100
1727818308644,134,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,5,5,http://www.simplilearn.com/corporate-training,134,0,100
1727818308780,1038,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,5,5,https://www.simplilearn.com/corporate-training,276,0,140
1727818309819,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,5,5,null,0,0,0
1727818309821,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,5,5,null,0,0,0
1727818310641,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,6,6,null,0,0,0
1727818310641,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,6,6,null,0,0,0
1727818309822,1087,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,47,0,0
1727818309822,47,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,47,0,0
1727818309869,1040,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,86,0,0
1727818310910,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,6,6,null,0,0,0
1727818310910,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,6,6,null,0,0,0
1727818309338,2005,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,225,0,0
1727818309338,225,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,225,0,0
1727818309564,1779,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,258,0,0
1727818311344,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,6,6,null,0,0,0
1727818311346,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,6,6,null,0,0,0
1727818311635,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,7,7,null,0,0,0
1727818311636,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,7,7,null,0,0,0
1727818309740,2252,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,7,7,https://www.simplilearn.com/corporate-training,105,0,0
1727818309740,105,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,7,7,http://www.simplilearn.com/corporate-training,105,0,0
1727818309846,2146,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,7,7,https://www.simplilearn.com/corporate-training,65,0,0
1727818311993,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,7,7,null,0,0,0
1727818311994,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,7,7,null,0,0,0
1727818310911,1325,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,7,7,https://www.simplilearn.com/corporate-training,231,0,0
1727818310911,231,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,7,7,http://www.simplilearn.com/corporate-training,231,0,0
1727818311143,1093,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,7,7,https://www.simplilearn.com/corporate-training,236,0,0
1727818312237,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,7,7,null,0,0,0
1727818312239,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,7,7,null,0,0,0
1727818309639,2849,Corporate,200,OK,Thread Group 1-5,text,true,,304026,270,7,7,https://www.simplilearn.com/corporate-training,263,0,206
1727818309639,263,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,7,7,http://www.simplilearn.com/corporate-training,263,0,206
1727818309904,2584,Corporate-1,200,OK,Thread Group 1-5,text,true,,303439,135,7,7,https://www.simplilearn.com/corporate-training,1114,0,772
1727818312490,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,7,7,null,0,0,0
1727818312491,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,7,7,null,0,0,0
1727818305732,6799,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,7,7,https://www.simplilearn.com/corporate-training,4235,0,1131
1727818305732,4235,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,7,7,http://www.simplilearn.com/corporate-training,4235,0,1131
1727818309968,2563,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,7,7,https://www.simplilearn.com/corporate-training,1205,0,901
1727818312533,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,7,7,null,0,0,0
1727818312533,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,7,7,null,0,0,0
1727818312635,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,8,8,null,0,0,0
1727818312636,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,8,8,null,0,0,0
1727818312534,1084,Corporate,200,OK,Thread Group 1-1,text,true,,304026,270,8,8,https://www.simplilearn.com/corporate-training,125,0,0
1727818312534,125,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,125,0,0
1727818312660,958,Corporate-1,200,OK,Thread Group 1-1,text,true,,303439,135,8,8,https://www.simplilearn.com/corporate-training,224,0,0
1727818313619,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,8,8,null,0,0,0
1727818313619,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,8,8,null,0,0,0
1727818313650,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,9,9,null,0,0,0
1727818313650,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,9,9,null,0,0,0
1727818312492,1266,Corporate,200,OK,Thread Group 1-5,text,true,,304026,270,9,9,https://www.simplilearn.com/corporate-training,143,0,0
1727818312492,143,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,143,0,0
1727818312636,1122,Corporate-1,200,OK,Thread Group 1-5,text,true,,303439,135,9,9,https://www.simplilearn.com/corporate-training,206,0,0
1727818313759,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,9,9,null,0,0,0
1727818313761,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,9,9,null,0,0,0
1727818310642,3279,Corporate,200,OK,Thread Group 1-6,text,true,,304026,270,9,9,https://www.simplilearn.com/corporate-training,583,0,323
1727818310642,583,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,583,0,323
1727818311226,2695,Corporate-1,200,OK,Thread Group 1-6,text,true,,303439,135,9,9,https://www.simplilearn.com/corporate-training,1262,0,800
1727818313921,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,9,9,null,0,0,0
1727818313922,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,9,9,null,0,0,0
1727818311347,3238,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,9,9,https://www.simplilearn.com/corporate-training,432,0,0
1727818311347,432,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,432,0,0
1727818311780,2805,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,9,9,https://www.simplilearn.com/corporate-training,335,0,0
1727818314586,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,9,9,null,0,0,0
1727818314586,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,9,9,null,0,0,0
1727818314643,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,10,10,null,0,0,0
1727818314644,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,10,10,null,0,0,0
1727818313619,1338,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,312,0,0
1727818313619,312,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,312,0,0
1727818313932,1025,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,184,0,0
1727818314959,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818314960,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818312240,2738,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,325,0,0
1727818312240,325,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,325,0,0
1727818312565,2413,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,165,0,0
1727818314979,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,10,10,null,0,0,0
1727818314980,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,10,10,null,0,0,0
1727818311637,3372,Corporate,200,OK,Thread Group 1-7,text,true,,304033,270,10,10,https://www.simplilearn.com/corporate-training,700,0,385
1727818311637,700,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,700,0,385
1727818312339,2670,Corporate-1,200,OK,Thread Group 1-7,text,true,,303446,135,10,10,https://www.simplilearn.com/corporate-training,906,0,410
1727818315010,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,10,10,null,0,0,0
1727818315010,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,10,10,null,0,0,0
1727818311995,3094,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,331,0,0
1727818311995,331,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,331,0,0
1727818312326,2763,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,253,0,0
1727818315091,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,10,10,null,0,0,0
1727818315093,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,10,10,null,0,0,0
1727818313762,1463,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,211,0,0
1727818313762,211,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,211,0,0
1727818313974,1251,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,232,0,0
1727818315226,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818315227,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818315011,2043,Corporate,200,OK,Thread Group 1-7,text,true,,304026,270,10,10,https://www.simplilearn.com/corporate-training,323,0,0
1727818315011,323,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,323,0,0
1727818315335,1719,Corporate-1,200,OK,Thread Group 1-7,text,true,,303439,135,10,10,https://www.simplilearn.com/corporate-training,202,0,0
1727818317055,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,10,10,null,0,0,0
1727818317056,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,10,10,null,0,0,0
1727818314961,2103,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,355,0,0
1727818314961,356,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,355,0,0
1727818315317,1747,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,150,0,0
1727818317065,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818317065,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818313922,3149,Corporate,200,OK,Thread Group 1-6,text,true,,304026,270,10,10,https://www.simplilearn.com/corporate-training,159,0,0
1727818313922,159,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,159,0,0
1727818314081,2990,Corporate-1,200,OK,Thread Group 1-6,text,true,,303439,135,10,10,https://www.simplilearn.com/corporate-training,540,0,0
1727818317071,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,10,10,null,0,0,0
1727818317072,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,10,10,null,0,0,0
1727818315228,1855,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,141,0,0
1727818315228,141,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,141,0,0
1727818315369,1714,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,361,0,0
1727818317084,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818317084,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818312637,4449,Corporate,200,OK,Thread Group 1-8,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,686,0,172
1727818312637,686,Corporate-0,301,Moved Permanently,Thread Group 1-8,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,686,0,172
1727818313325,3761,Corporate-1,200,OK,Thread Group 1-8,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,1320,0,729
1727818317087,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,10,10,null,0,0,0
1727818317087,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,10,10,null,0,0,0
1727818314980,2334,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,347,0,0
1727818314980,347,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,347,0,0
1727818315328,1986,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,212,0,0
1727818317315,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,10,10,null,0,0,0
